Tempo_teste_7,3558.982000
Tempo_teste_1,3510.581000
Tempo_teste_2,3428.393000
Tempo_teste_3,3418.317000
Tempo_teste_4,3474.975000
Tempo_teste_5,3639.276000
Tempo_teste_6,3773.129000
